occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,ref_author,ref_pubyr,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,occurrence_comments,authorizer,enterer,modifier,abund_value,abund_unit,created,modified,accepted_name_orig
24012,occ,,,1648,Crassatella evansi,species,17518,species not entered,Crassatella (Crassatella) evansi,genus,17518,Campanian,,83.6,72.1,Gill et al.,1966,45,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,J. Alroy,M. Sommers,,,,5/25/99 12:33,5/25/99 14:33,Crassatella evansi
25708,occ,,,1856,Pachythaerus tealli,species,18011,species not entered,Crassatella (Pachythaerus) tealli,subgenus,18011,Aptian,,125,113,Casey,1961,47,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Pachythaerus),17518,18011,"""tealli sp. nov.""  - originally entered as ""Pachythaerus tealli sp. nov.""",M. Patzkowsky,K. Layou,,,,6/10/99 9:06,6/10/99 11:06,Pachythaerus tealli
37035,occ,,uncertain species,2815,Crassatella ioannes,species,17518,species not entered,Crassatella (Crassatella) ioannes,genus,17518,Danian,,66,61.6,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. ioannes""",M. Patzkowsky,K. Layou,J. Sessa,2,specimens,7/21/99 6:20,10/2/09 11:57,Crassatella ioannes
37036,occ,,,2815,Crassatella gabbi,species,17518,species not entered,Crassatella (Crassatella) gabbi,genus,17518,Danian,,66,61.6,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,J. Sessa,3,specimens,7/21/99 6:20,10/2/09 11:57,Crassatella gabbi
37060,occ,,uncertain genus,2817,Crassatella ioannes,species,17518,species not entered,Crassatella (Crassatella) ioannes,genus,17518,Danian,,66,61.6,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. C. ioannes""",M. Patzkowsky,K. Layou,,1,specimens,7/21/99 6:31,7/21/99 8:31,Crassatella ioannes
37251,occ,,uncertain genus,2832,Crassatella ioannes,species,17518,species not entered,Crassatella (Crassatella) ioannes,genus,17518,Danian,,66,61.6,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. C. ioannes""",M. Patzkowsky,K. Layou,,1,specimens,7/21/99 8:08,7/21/99 10:08,Crassatella ioannes
37498,occ,,,2859,Crassatella sepulcollis,species,109920,subjective synonym of,Crassatella (Crassatella) aquiana,species,109919,Danian,,66,61.6,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,106,specimens,7/21/99 11:10,7/21/99 13:10,Crassatella aquiana
37546,occ,,,2862,Crassatella sepulcollis,species,109920,subjective synonym of,Crassatella (Crassatella) aquiana,species,109919,Danian,,66,61.6,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,200,specimens,7/21/99 11:32,7/21/99 13:32,Crassatella aquiana
37561,occ,,,2863,Crassatella sepulcollis,species,109920,subjective synonym of,Crassatella (Crassatella) aquiana,species,109919,Danian,,66,61.6,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,4,specimens,7/21/99 11:40,7/21/99 13:40,Crassatella aquiana
38698,occ,,uncertain genus,2923,Crassatella ioannes,species,17518,species not entered,Crassatella (Crassatella) ioannes,genus,17518,Paleocene,,66,56,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. C. ioannes""",M. Patzkowsky,K. Layou,,1,specimens,7/22/99 6:20,7/22/99 8:20,Crassatella ioannes
38713,occ,,uncertain species,2925,Crassatella ioannes,species,17518,species not entered,Crassatella (Crassatella) ioannes,genus,17518,Paleocene,,66,56,Toulmin,1977,124,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. ioannes""",M. Patzkowsky,K. Layou,,5,specimens,7/22/99 6:31,7/22/99 8:31,Crassatella ioannes
39998,occ,,,3112,Crassatella excelsa,species,17518,species not entered,Crassatella (Crassatella) excelsa,genus,17518,Paleocene,,66,56,Jakubowski,1988,139,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,67,M. Patzkowsky,K. Layou,,1,specimens,7/26/99 6:26,7/26/99 8:26,Crassatella excelsa
40056,occ,,,3113,Crassatella compressirostrea,species,17518,species not entered,Crassatella (Crassatella) compressirostrea,genus,17518,Thanetian,,59.2,56,Cook and Ramsdell,1991,140,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,M. Clapham,,,7/26/99 10:49,7/17/16 22:17,Crassatella compressirostrea
40057,occ,,,3113,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Thanetian,,59.2,56,Cook and Ramsdell,1991,140,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,M. Clapham,,,7/26/99 10:49,7/17/16 22:17,Crassatella vadosa
40392,occ,,,3138,Crassatella zitteli,species,17518,species not entered,Crassatella (Crassatella) zitteli,genus,17518,Early Paleocene,,66,61.7,Kassab et al.,1995,144,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,7/27/99 9:28,7/27/99 11:28,Crassatella zitteli
41209,occ,,,3257,Crassatella plicata,species,17518,species not entered,Crassatella (Crassatella) plicata,genus,17518,Early Eocene,Middle Eocene,55.8,37.2,Bone et al.,1991,149,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,abundant,M. Patzkowsky,K. Layou,,,,7/28/99 6:13,7/10/02 8:14,Crassatella plicata
41210,occ,,,3257,Crassatella planiuscula,species,17518,species not entered,Crassatella (Crassatella) planiuscula,genus,17518,Early Eocene,Middle Eocene,55.8,37.2,Bone et al.,1991,149,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,occasional,M. Patzkowsky,K. Layou,,,,7/28/99 6:13,7/10/02 8:14,Crassatella planiuscula
41258,occ,,,3258,Crassatella planiuscula,species,17518,species not entered,Crassatella (Crassatella) planiuscula,genus,17518,Early Eocene,Middle Eocene,55.8,37.2,Bone et al.,1991,149,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,occasional,M. Patzkowsky,K. Layou,,,,7/28/99 6:34,7/28/99 11:54,Crassatella planiuscula
41464,occ,,,3263,Crassatella sulcata,species,106348,,Crassatella (Crassatella) sulcata,species,106347,Middle Eocene,,48.6,37.2,Cordiner and Bone,1986,153,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,6,specimens,7/28/99 8:58,7/28/99 10:58,Crassatella sulcata
41482,occ,,,3264,Crassatella sulcata,species,106348,,Crassatella (Crassatella) sulcata,species,106347,Middle Eocene,,48.6,37.2,Cordiner and Bone,1986,153,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,1,specimens,7/28/99 9:06,7/28/99 11:06,Crassatella sulcata
41518,occ,,,3265,Crassatella sulcata,species,106348,,Crassatella (Crassatella) sulcata,species,106347,Middle Eocene,,48.6,37.2,Cordiner and Bone,1986,153,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,3,specimens,7/28/99 9:22,7/28/99 11:22,Crassatella sulcata
44257,occ,,,3494,Crassatella deshayesiana,species,17518,species not entered,Crassatella (Crassatella) deshayesiana,genus,17518,Bartonian,,41.3,38,Morellet and Morellet,1945,201,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/3/99 10:59,8/3/99 12:59,Crassatella deshayesiana
44258,occ,,,3494,Crassatella trigonata,species,17518,species not entered,Crassatella (Crassatella) trigonata,genus,17518,Bartonian,,41.3,38,Morellet and Morellet,1945,201,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/3/99 10:59,8/3/99 12:59,Crassatella trigonata
45374,occ,,,3593,Crassatella zitteli,species,17518,species not entered,Crassatella (Crassatella) zitteli,genus,17518,Early Maastrichtian,,70.6,66,Kassab and Mohamed,1996,215,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/5/99 7:16,8/5/99 9:16,Crassatella zitteli
45522,occ,,uncertain species,3611,Crassatella hodgei,species,59896,,Crassatella (Crassatella) hodgei,species,109954,Early Campanian,Middle Campanian,83.5,70.6,Elder,1996,216,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. hodgei""",M. Patzkowsky,K. Layou,P. Wagner,,,8/5/99 10:05,7/9/21 20:17,Crassatella hodgei
45542,occ,,uncertain species,3612,Crassatella hodgei,species,59896,,Crassatella (Crassatella) hodgei,species,109954,Middle Campanian,,83.5,70.6,Elder,1996,216,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. hodgei""",M. Patzkowsky,K. Layou,P. Wagner,,,8/5/99 10:13,7/9/21 20:25,Crassatella hodgei
45562,occ,,uncertain species,3614,Crassatella hodgei,species,59896,,Crassatella (Crassatella) hodgei,species,109954,Early Campanian,Middle Campanian,83.5,70.6,Elder,1996,216,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. hodgei""",M. Patzkowsky,K. Layou,P. Wagner,,,8/5/99 10:26,7/9/21 20:18,Crassatella hodgei
45667,occ,,uncertain species,3632,Crassatella hodgei,species,59896,,Crassatella (Crassatella) hodgei,species,109954,Middle Campanian,,83.5,70.6,Elder,1996,216,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella cf. hodgei""",M. Patzkowsky,K. Layou,P. Wagner,,,8/5/99 11:22,7/9/21 20:54,Crassatella hodgei
46204,occ,,,3114,Crassatella subplana,species,109917,subjective synonym of,Crassatella (Crassatella) vadosa,species,59898,Paleocene,,66,56,Anderson,1974,231,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/9/99 5:47,8/9/99 7:47,Crassatella vadosa
46225,occ,,,3117,Crassatella subplana,species,109917,subjective synonym of,Crassatella (Crassatella) vadosa,species,59898,Paleocene,,66,56,Anderson,1974,231,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/9/99 5:55,8/9/99 7:55,Crassatella vadosa
46282,occ,,,3121,Crassatella subplana,species,109917,subjective synonym of,Crassatella (Crassatella) vadosa,species,59898,Paleocene,,66,56,Anderson,1974,231,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/9/99 6:19,8/9/99 8:19,Crassatella vadosa
46292,occ,,,3717,Crassatella trigonata,species,17518,species not entered,Crassatella (Crassatella) trigonata,genus,17518,Bartonian,,41.3,38,Burck,1937,233,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,U. Merkel,,,8/9/99 6:29,2/3/12 5:00,Crassatella trigonata
46293,occ,,,3717,Crassatella wemmelensis,species,17518,species not entered,Crassatella (Crassatella) wemmelensis,genus,17518,Bartonian,,41.3,38,Burck,1937,233,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,U. Merkel,,,8/9/99 6:29,2/3/12 5:00,Crassatella wemmelensis
46312,occ,,,3718,Crassatella trigonata,species,17518,species not entered,Crassatella (Crassatella) trigonata,genus,17518,Bartonian,,41.3,38,Burck,1937,233,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,U. Merkel,,,8/9/99 6:36,2/3/12 4:26,Crassatella trigonata
46313,occ,,,3718,Crassatella wemmelensis,species,17518,species not entered,Crassatella (Crassatella) wemmelensis,genus,17518,Bartonian,,41.3,38,Burck,1937,233,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,U. Merkel,,,8/9/99 6:36,2/3/12 4:26,Crassatella wemmelensis
46910,occ,,,3762,Crassatella incurva,species,17518,species not entered,Crassatella (Crassatella) incurva,genus,17518,Late Cenomanian,Early Turonian,99.6,89.3,Kassab and Ismael,1994,243,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella incurva n. sp.""",C. Marshall,S. Low,,15,specimens,8/9/99 14:35,8/9/99 16:35,Crassatella incurva
46950,occ,,,3765,Crassatella incurva,species,17518,species not entered,Crassatella (Crassatella) incurva,genus,17518,Early Turonian,,93.5,89.3,Kassab and Ismael,1994,243,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,"originally entered as ""Crassatella incurva n. sp.""",C. Marshall,S. Low,,20,specimens,8/9/99 14:56,8/9/99 16:56,Crassatella incurva
48013,occ,,,3870,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Campanian,,83.6,72.1,Bernstein,1988,259,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/11/99 5:11,8/11/99 7:11,Crassatella vadosa
48046,occ,,,3877,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Campanian,,83.6,72.1,Bernstein,1988,259,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/11/99 5:33,8/11/99 7:33,Crassatella vadosa
48073,occ,,,3883,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Campanian,,83.6,72.1,Bernstein,1988,259,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Patzkowsky,K. Layou,,,,8/11/99 5:46,8/11/99 7:46,Crassatella vadosa
53064,occ,,,4102,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1983,283,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53089,occ,,,4103,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,7,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53121,occ,,,4104,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53168,occ,,,4105,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53214,occ,,,4106,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53311,occ,,,4109,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53344,occ,,,4110,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,14,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53387,occ,,,4111,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,19,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53429,occ,,,4112,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,2,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53459,occ,,,4113,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,5,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53505,occ,,,4115,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1987,281,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,3,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53552,occ,,,4118,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1983,283,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,3,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53588,occ,,,4119,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Early Maastrichtian,,70.6,66,Sohl and Koch,1983,283,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,1,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53623,occ,,,4121,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1983,283,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,12,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
53707,occ,,,4123,Crassatella vadosa,species,59898,,Crassatella (Crassatella) vadosa,species,59898,Late Maastrichtian,,70.6,66,Sohl and Koch,1983,283,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,Crassatella vadosa vadosa Morton,M. Kosnik,M. Kosnik,,8,specimens,8/14/99 11:00,8/14/99 13:00,Crassatella vadosa
